from_totally_fake_account,total_amount
14534.0,16052.05999999998
14543.0,16482.739999999998
14547.0,19014.179999999997
14556.0,32860.86000000024
14563.0,21132.58000000003
14577.0,21277.77000000011
14582.0,17971.87999999999
14590.0,32421.240000000023
14593.0,17940.710000000014
14598.0,31540.520000000088
14601.0,15975.85999999999
14611.0,14211.359999999995
14634.0,21092.82000000003
14662.0,22603.830000000038
14685.0,16205.60999999999
14692.0,17142.219999999994
14697.0,22432.96000000002
14724.0,16189.669999999967
14749.0,17992.28000000001
14754.0,32870.28000000026
14769.0,21276.32000000002
14788.0,16775.52999999999
14793.0,14752.320000000003
14837.0,17652.96
14845.0,20550.510000000042
14850.0,34082.0000000001
14865.0,24176.770000000044
14867.0,18644.71
14877.0,34970.2000000002
14879.0,32261.850000000235
14894.0,24506.100000000035
14899.0,13574.48999999999
14913.0,31596.320000000218
14918.0,31312.189999999995
14929.0,19084.99
14930.0,36605.889999999985
14935.0,10626.649999999943
14955.0,34580.74000000007
14995.0,21697.02
15063.0,29985.070000000076
15078.0,14556.17999999997
15083.0,24474.36000000015
15086.0,18571.740000000027
15132.0,38242.67000000006
15135.0,19337.53
15148.0,23868.050000000036
15165.0,20827.980000000065
15169.0,29992.77000000007
15171.0,16639.289999999997
15173.0,16392.69
15184.0,27569.68000000005
15197.0,31728.550000000243
15214.0,28941.740000000053
15219.0,13779.90999999998
15239.0,21322.310000000078
15240.0,19763.52000000002
15250.0,30300.83000000003
15258.0,30459.96000000024
15264.0,27704.44000000005
15265.0,36225.56000000009
15274.0,17499.54000000001
15277.0,16226.650000000003
15315.0,14496.430000000004
15320.0,21378.47000000008
15343.0,16168.919999999976
15347.0,19792.120000000035
15350.0,34557.00000000008
15353.0,37143.96000000003
15354.0,25980.370000000174
15377.0,16617.32999999999
15381.0,15609.329999999996
15382.0,25570.20000000001
15387.0,38334.850000000035
15393.0,17721.449999999986
15400.0,15597.93999999998
15418.0,21809.840000000073
15424.0,18586.869999999988
15431.0,14289.639999999981
15438.0,18335.860000000004
15444.0,17445.759999999984
15454.0,27994.59000000004
15460.0,28982.100000000064
15468.0,20898.360000000117
15471.0,20089.620000000057
15483.0,34014.40000000007
15501.0,11601.369999999975
15515.0,25707.18000000005
15538.0,15246.059999999981
15550.0,28007.37000000007
15575.0,29848.940000000013
15585.0,37506.770000000084
15597.0,20713.680000000055
15613.0,20170.219999999998
15618.0,20783.690000000075
15629.0,20295.700000000026
15633.0,20394.430000000022
15663.0,32418.930000000222
15711.0,28284.820000000214
15717.0,31829.140000000232
15730.0,19873.980000000018
15737.0,36872.85000000005
15738.0,11692.789999999995
15788.0,32177.070000000043
15823.0,32354.27000000024
15829.0,17181.929999999986
15838.0,23125.540000000135
15867.0,37721.11000000007
15880.0,18961.080000000005
15896.0,23460.990000000143
15911.0,22016.550000000123
15929.0,23549.53000000013
15935.0,35236.96000000024
15938.0,34718.98000000009
15944.0,20382.690000000068
15952.0,20407.130000000012
15954.0,29026.800000000054
15964.0,26073.640000000032
15975.0,25700.020000000175
16004.0,31457.11000000005
16006.0,38476.99000000006
16007.0,34458.14000000018
16015.0,34224.280000000064
16016.0,26614.340000000062
16019.0,21331.79000000001
16020.0,17906.81
16029.0,32039.54000000008
16034.0,21916.34000000009
16056.0,23324.10000000001
16066.0,20066.630000000016
16070.0,16343.079999999998
16105.0,16299.169999999986
16128.0,34621.81000000003
16133.0,29928.07000000008
16141.0,21791.980000000043
16155.0,23477.290000000125
16183.0,13842.529999999995
16187.0,17750.61000000002
16192.0,17968.91
16210.0,19864.570000000047
16213.0,15678.989999999989
16216.0,34307.44000000004
16246.0,28296.860000000084
16247.0,17692.43000000004
16249.0,16805.729999999945
16257.0,24324.57000000001
16272.0,28706.23000000007
16274.0,20837.670000000024
16275.0,22874.21000000015
16287.0,18309.639999999996
16291.0,19410.980000000043
16299.0,18992.30000000003
16306.0,22407.900000000005
16308.0,26722.42000000003
16318.0,37241.28000000027
16334.0,19526.140000000014
16338.0,15318.869999999997
16339.0,21245.470000000012
16357.0,14661.309999999987
16365.0,13720.599999999997
16367.0,20497.240000000013
16392.0,19828.100000000013
16401.0,34471.29000000006
16406.0,17800.17
16414.0,23706.32000000008
16419.0,12942.259999999991
16425.0,24628.020000000048
16429.0,30677.600000000046
16444.0,25983.07000000003
16464.0,19668.90000000003
16468.0,20852.83000000002
16469.0,23763.30000000005
16475.0,17907.350000000002
16503.0,16317.779999999982
16506.0,37943.65000000022
16509.0,36386.430000000066
16523.0,25043.790000000008
16532.0,19646.969999999994
16539.0,29467.420000000056
16544.0,18591.350000000013
16546.0,22973.300000000036
16588.0,20608.93000000006
16601.0,18886.390000000003
16615.0,14149.019999999993
16616.0,15796.939999999988
16634.0,33154.16
16638.0,15416.449999999997
16647.0,15085.929999999997
16649.0,13231.049999999994
16652.0,16027.189999999999
16689.0,20659.780000000017
16698.0,31062.88000000007
16706.0,33108.37000000007
16709.0,17229.010000000002
16715.0,20448.33000000003
16731.0,22239.800000000134
16739.0,23447.420000000115
16751.0,16240.809999999965
16753.0,24885.090000000127
16779.0,21277.590000000033
16784.0,26458.43000000021
16801.0,16011.279999999999
16802.0,19801.540000000015
16817.0,18893.350000000046
16826.0,18518.720000000005
16834.0,17022.870000000006
16870.0,20206.680000000033
16882.0,12582.469999999987
16902.0,20401.890000000025
16907.0,33333.84000000004
16913.0,18260.33999999999
16918.0,22526.020000000142
16941.0,19003.970000000005
16944.0,21191.42000000007
16952.0,32112.790000000077
16986.0,21358.43000000003
16993.0,17238.00999999998
16997.0,18157.149999999987
17004.0,14755.659999999974
17016.0,18547.830000000016
17025.0,17693.860000000004
17027.0,19422.47000000005
17034.0,15651.839999999946
17041.0,16088.449999999973
17052.0,12392.609999999979
17056.0,28095.480000000007
17057.0,30821.920000000075
17089.0,32231.4600000003
17098.0,16054.969999999978
17127.0,24171.96
17130.0,13863.51999999998
17137.0,20960.63000000001
17143.0,18104.780000000002
17151.0,38236.460000000065
17155.0,22288.28000000004
17158.0,14317.829999999936
17161.0,14937.019999999986
17163.0,21960.520000000026
17169.0,30711.660000000076
17181.0,21474.320000000025
17185.0,19178.850000000013
17191.0,13530.239999999998
17195.0,23387.090000000033
17196.0,15980.179999999993
17210.0,17310.53
17213.0,19505.460000000006
17225.0,32139.360000000066
17231.0,17883.130000000016
17243.0,13781.61999999997
17256.0,23523.730000000036
17259.0,30315.280000000075
17267.0,13009.629999999996
17276.0,22774.160000000036
17287.0,31512.68000000006
17291.0,34064.44000000007
17294.0,27425.97000000006
17311.0,28559.890000000058
17323.0,30417.940000000082
17328.0,19159.390000000018
17360.0,16242.439999999988
17379.0,39754.2900000001
17382.0,15905.63999999996
17383.0,13638.209999999992
17397.0,18593.350000000002
17398.0,45141.37000000018
17413.0,15349.549999999976
17419.0,35051.890000000225
17424.0,37077.18000000006
17427.0,17312.87
17434.0,17607.93999999998
17443.0,28705.960000000094
17467.0,32206.83000000009
17469.0,24173.060000000056
17479.0,28694.280000000155
17487.0,15456.869999999963
17517.0,34216.27000000003
17526.0,19864.240000000085
17528.0,29631.690000000024
17539.0,17374.74999999999
17555.0,27950.24000000026
17569.0,17049.98999999999
17608.0,20043.450000000066
17613.0,30483.900000000067
17622.0,18128.929999999986
17624.0,20835.33000000008
17647.0,20416.39000000001
17662.0,32399.690000000253
17670.0,20403.91999999999
17679.0,13503.17
17682.0,16701.419999999987
17707.0,25388.360000000193
17717.0,19768.26000000008
17730.0,25317.31000000005
17735.0,16833.509999999995
17741.0,35826.280000000275
17744.0,20135.010000000006
17750.0,31206.570000000087
17756.0,34773.8900000001
17761.0,18945.84
17763.0,19742.970000000085
17765.0,19827.170000000016
17769.0,20859.250000000044
17781.0,33294.37000000026
17794.0,14850.49999999997
17813.0,33224.800000000214
17830.0,19535.36000000001
17844.0,19876.319999999996
17857.0,22006.900000000092
17884.0,21398.940000000028
17905.0,16768.34999999999
17938.0,19682.08000000001
17946.0,22401.920000000122
17947.0,23093.89000000002
17977.0,14992.769999999986
18035.0,19553.530000000057
18041.0,18968.680000000004
18057.0,15418.970000000003
18061.0,21773.240000000038
18075.0,24566.400000000005
18105.0,19958.74000000002
18107.0,22869.30000000002
18114.0,22579.680000000015
18116.0,32343.520000000077
18142.0,29566.910000000044
18153.0,21599.920000000053
18161.0,19902.11999999999
18164.0,21046.330000000024
18168.0,21585.47000000002
18179.0,28074.360000000066
18195.0,17419.020000000004
18199.0,18574.320000000007
18208.0,32496.350000000297
18219.0,35264.51000000028
18252.0,12603.010000000002
18328.0,37897.370000000075
18351.0,14088.11999999999
18353.0,15066.569999999996
18358.0,10335.209999999983
18364.0,28979.000000000022
18365.0,36520.00000000003
18399.0,22318.240000000034
18402.0,33802.03000000012
18405.0,19925.24000000002
18430.0,20304.219999999998
18472.0,31812.570000000214
18488.0,34124.76000000002
18495.0,16802.429999999993
18520.0,32609.62000000008
18528.0,24165.140000000065
18538.0,20128.830000000005
18545.0,25569.23000000005
18555.0,20218.200000000066
18595.0,37468.80000000004
18602.0,32767.960000000232
18604.0,15282.299999999987
18634.0,24512.320000000127
18640.0,32457.220000000067
18648.0,27109.770000000008
18654.0,23278.170000000024
18666.0,16448.909999999945
18690.0,31053.57000000006
18732.0,12919.42999999998
18754.0,17465.169999999995
18758.0,20169.250000000033
18761.0,16837.04999999999
18788.0,18248.07000000001
18793.0,10384.469999999998
18802.0,32081.99000000009
18827.0,42762.53000000008
18834.0,27400.210000000017
18836.0,20346.440000000042
18840.0,16985.01999999998
18852.0,21941.360000000102
18858.0,18351.500000000004
18860.0,31329.430000000255
18865.0,25554.660000000178
18881.0,17182.929999999997
18882.0,16877.82999999997
18909.0,15196.44999999998
18928.0,31056.100000000064
18945.0,32770.890000000014
18981.0,14213.24
18986.0,29548.060000000238
18987.0,12830.279999999995
18993.0,17823.35000000001
19005.0,10304.169999999991
19014.0,17729.689999999995
19015.0,20221.50000000003
19027.0,31413.290000000066
19036.0,11570.959999999988
19071.0,24317.27000000004
19079.0,18687.840000000026
19093.0,19317.25000000002
19124.0,32257.880000000077
19131.0,33596.00000000006
19143.0,19633.460000000003
19147.0,18008.179999999997
19183.0,19028.35000000001
19185.0,13490.049999999992
19195.0,22189.12000000002
19206.0,31591.520000000015
19207.0,17435.929999999986
19212.0,18400.05
19214.0,20071.180000000033
19236.0,19403.410000000014
19245.0,27544.26000000019
19255.0,35202.41000000004
19268.0,15608.889999999981
19305.0,29564.80000000003
19316.0,19820.23000000001
19322.0,32644.16000000023
19325.0,17284.18999999998
19327.0,18301.040000000005
19328.0,20267.030000000024
19369.0,16555.079999999987
19370.0,24508.270000000128
19388.0,33517.15000000007
19399.0,22000.54000000002
19407.0,19957.450000000004
19413.0,17329.029999999995
19425.0,31276.230000000018
19429.0,20195.440000000093
19441.0,33611.79000000007
19481.0,32191.190000000253
19486.0,13753.95
19489.0,30268.820000000076
19491.0,12031.179999999993
19519.0,19342.80000000004
19533.0,34285.09000000027
19545.0,20405.490000000056
19553.0,17276.960000000003
19561.0,17254.079999999998
19566.0,18238.65999999999
19570.0,17766.06
19572.0,39806.82
19589.0,36456.83000000007
19596.0,16659.770000000008
19608.0,20676.800000000025
19613.0,17158.64999999999
19633.0,21107.470000000085
19641.0,17897.940000000002
19668.0,13656.509999999997
19672.0,28530.800000000163
19676.0,11711.239999999943
19680.0,14638.51999999999
19744.0,16288.019999999951
19757.0,15977.449999999992
19758.0,25412.47000000021
19761.0,34173.10000000024
19785.0,38652.98000000004
19810.0,38177.02000000008
19816.0,19425.180000000044
19818.0,15713.809999999992
19841.0,19889.290000000023
19878.0,21553.930000000073
19884.0,19512.220000000027
19900.0,16395.539999999994
19907.0,15716.779999999984
19927.0,13750.329999999996
19928.0,31505.220000000307
19936.0,19143.240000000013
19947.0,15133.589999999964
19949.0,31851.770000000073
19950.0,28163.890000000225
19952.0,32455.21000000022
19954.0,35857.54000000002
19964.0,28976.290000000005
19990.0,20949.81000000003
19993.0,25674.290000000154
20003.0,28355.760000000228
20004.0,38123.859999999986
20005.0,16488.749999999964
20011.0,13743.179999999975
20017.0,36288.85000000007
20029.0,18236.52000000001
20050.0,29333.58000000001
20063.0,20848.94000000001
20076.0,21239.34000000003
20089.0,15408.839999999944
20099.0,18087.019999999997
20100.0,19299.040000000015
20130.0,15134.34999999998
20133.0,16384.889999999952
20145.0,15974.809999999983
20147.0,16184.959999999946
20148.0,27844.320000000032
20164.0,35395.43000000002
20186.0,17729.08
20191.0,16913.38999999999
20197.0,30467.730000000018
20207.0,18381.95
20251.0,35487.98000000001
20253.0,20279.610000000033
20304.0,17572.469999999983
20339.0,24116.960000000025
20381.0,22345.90000000006
20388.0,21804.830000000034
20424.0,18799.990000000005
20431.0,17585.349999999995
20434.0,16584.760000000006
20449.0,18199.24000000001
20486.0,18432.87999999999
20500.0,16774.640000000003
20502.0,22977.410000000014
20505.0,19283.350000000042
20510.0,16882.160000000003
20514.0,16286.859999999986
20568.0,22685.51000000011
20575.0,23151.130000000005
20576.0,29218.540000000063
20577.0,15798.239999999978
20594.0,14612.169999999947
20597.0,25467.850000000028
20610.0,30845.840000000044
20639.0,31529.310000000078
20652.0,29212.990000000067
20661.0,28561.820000000014
20669.0,14295.23999999997
20710.0,33081.61000000004
20724.0,28806.290000000234
20725.0,14349.969999999996
20726.0,35251.12000000026
20729.0,16052.50999999996
20746.0,17729.670000000013
20755.0,20820.79000000002
20756.0,22744.290000000055
20757.0,37169.66000000005
20764.0,16580.16999999995
20769.0,20890.500000000004
20770.0,19705.070000000036
20772.0,14391.999999999929
20786.0,21734.029999999995
20790.0,18152.14999999999
20791.0,30576.410000000178
20801.0,21810.170000000147
20804.0,19133.550000000043
20815.0,33488.25000000028
20818.0,29220.83000000022
20823.0,22380.980000000007
20833.0,15995.659999999996
20840.0,20445.090000000007
20841.0,19025.120000000017
20847.0,33959.04000000005
20911.0,20026.330000000024
20912.0,18323.21999999999
20916.0,18566.230000000014
20921.0,22075.34000000003
20923.0,15643.119999999995
20952.0,21947.060000000023
20955.0,23474.03000000004
20957.0,35734.64000000023
20965.0,30730.940000000053
20980.0,16315.329999999978
20981.0,22926.55000000004
20984.0,24984.190000000155
21000.0,16064.560000000001
21006.0,33080.640000000225
21007.0,18641.96000000004
21015.0,34142.76000000003
21016.0,28234.010000000028
21021.0,27809.700000000008
21025.0,28815.910000000054
21066.0,14965.319999999949
21075.0,23093.370000000145
21087.0,34377.22000000003
21088.0,21005.510000000035
21101.0,30545.02000000023
21112.0,17305.169999999984
21153.0,13232.929999999995
21159.0,16246.98999999998
21164.0,25782.150000000045
21174.0,35118.160000000076
21177.0,19578.090000000007
21178.0,17305.539999999986
21206.0,29260.600000000053
21222.0,22415.190000000108
21230.0,21494.210000000043
21237.0,17991.38
21278.0,15225.99999999999
21299.0,17721.779999999984
21321.0,23485.19000000014
21327.0,19393.05
21353.0,19816.320000000003
21368.0,15425.30999999997
21370.0,20592.549999999996
21382.0,29143.170000000053
21385.0,24578.070000000156
21389.0,29866.190000000017
21435.0,21007.45000000001
21496.0,25786.400000000183
21507.0,22353.840000000087
21515.0,18619.90000000003
21532.0,23990.540000000026
21555.0,19095.470000000023
21563.0,21457.770000000062
