to_randomly_generated_account,total_amount
18484,670.0
18488,11821.5
18495,1104.02
18517,1269.0
18520,12252.45
18528,1126.7
18538,1526.2199999999998
18544,765.85
18545,891.0999999999999
18555,1127.15
18565,1681.38
18580,13045.32
18591,17326.370000000003
18595,18126.860000000004
18602,911.1999999999998
18604,987.6499999999999
18607,911.15
18611,880.1999999999997
18612,824.0999999999999
18613,22359.0
18630,1153.65
18634,1309.2800000000002
18640,12617.19
18648,15432.5
18654,1247.6999999999998
18666,1202.4499999999998
18669,13019.89
18677,710.0
18681,1074.0
18682,1678.3900000000008
18690,5591.280000000001
18702,1009.9000000000001
18715,5993.919999999999
18724,1312.5600000000002
18732,841.2499999999999
18742,869.9899999999999
18754,1611.4
18758,1477.7199999999996
18761,1303.8100000000002
18766,813.3999999999999
1878,973.5
18786,1044.2699999999998
18788,1170.1999999999998
18793,846.8
18800,1062.25
18802,398.19999999999993
18827,1266.0
18834,787.93
18836,1270.4700000000003
18840,1434.3500000000001
18852,1936.99
18857,4781.67
18858,701.8
18860,14374.499999999996
18865,1244.76
18881,1034.3999999999996
18882,435.19999999999993
18884,1355.75
18894,1411.5
18898,1559.5100000000011
18900,597.0
18909,1225.69
18919,729.1500000000002
18928,21063.800000000003
18929,8489.3
18944,10312.41
18945,17251.67
18953,1070.8599999999997
18976,918.3499999999999
18981,1724.0400000000002
18986,10958.8
18987,48.0
18993,2402.100000000001
19001,1273.0799999999995
19005,543.65
19009,664.8499999999999
19014,1281.8700000000001
19015,1590.44
19021,1445.4
19023,748.5
19027,1187.95
19036,691.95
19043,7947.86
19053,15094.3
19071,872.62
19079,1541.45
1908,827.5
19086,1083.6
19092,931.4300000000001
19093,827.59
19096,744.8499999999999
19097,753.2
1910,790.5999999999999
19118,1114.9499999999998
19120,905.55
19124,1015.5999999999999
19131,223.00000000000003
19143,1099.71
19146,1003.92
19147,1302.0
19158,944.9799999999999
19160,188.2
19161,1249.0799999999997
19175,1233.8500000000001
19176,8502.5
19183,1528.75
19185,1270.5
19195,991.15
19206,4482.580000000001
19207,739.3
19208,491.0
19212,1221.6999999999998
19214,1116.8000000000002
19221,1469.5
19236,452.48
19245,1244.3300000000002
19255,8099.8499999999985
19268,1517.9499999999998
19279,1111.25
19302,1078.55
19303,1521.3500000000001
19305,2080.5
1931,1001.8000000000001
19316,1492.22
19322,15802.15
19325,879.45
19327,1843.7300000000002
19328,1572.8000000000002
19335,1031.4500000000003
19345,1562.95
19360,18192.199999999997
19369,1779.0
19370,1740.200000000001
19371,438.1
19388,12267.659999999998
19399,1278.01
19407,1391.05
1941,379.7
19413,876.5
19425,15903.77
19426,1089.6
19429,1606.1
19441,15399.439999999999
19446,1162.54
19463,1126.0
19481,125.5
19486,1006.45
19489,962.98
19491,1138.52
19519,866.4499999999999
19525,7529.789999999997
19533,10635.349999999997
19544,1044.5
19545,1214.4
19553,1277.1000000000004
19561,1103.6399999999999
19566,1007.91
19570,1150.1999999999998
19572,830.5
19578,1447.06
19580,1335.4700000000005
19589,759.5
19596,606.65
19608,1305.0
19613,475.99
19633,782.9499999999997
19636,1150.0000000000002
19641,467.45
19647,677.5999999999999
19668,1430.5
19672,865.1999999999999
19673,11372.339999999997
19676,1151.1099999999997
19680,1212.0
19739,6604.199999999998
19744,1218.05
19757,1058.5
19758,454.23999999999995
19761,5288.55
19767,775.85
19785,1734.2000000000003
19791,682.0999999999998
1980,1336.77
19800,1109.1299999999999
19806,18643.700000000004
19810,492.86
19816,967.1499999999999
19818,644.5
19820,9368.199999999999
19841,1295.13
19847,14493.939999999997
19878,671.6
19883,629.4
19884,890.5200000000001
19885,11116.5
1990,1343.61
19900,1544.1000000000004
19903,1282.29
19907,67738.95000000001
19910,2184.1899999999996
19927,1507.29
19928,7796.5999999999985
1993,6289.45
19932,1022.9
19933,410.0
19936,864.5200000000001
19944,837.6
19947,708.5699999999999
19949,8089.74
19950,15384.869999999997
19952,20503.630000000016
19954,16553.0
19959,1632.7900000000002
19990,530.3499999999999
19993,1411.7
20003,426.4
20004,348.0
20005,1419.6000000000001
20011,1000.0
20017,12108.129999999996
20025,1088.15
20029,1051.9199999999998
2004,1023.0
2005,8152.0
20050,318.5
20063,878.0
20076,1455.1000000000001
20083,935.8999999999997
20089,1359.8300000000002
20099,1249.8500000000001
20100,962.1000000000001
2012,13192.66
20130,1240.5900000000001
20133,649.4599999999999
20142,855.15
20145,1009.85
20147,1625.3000000000002
20148,1573.75
20153,11297.9
20164,6542.5
20169,1073.1
20179,8721.49
2018,805.7399999999999
20184,930.75
20186,1396.9
20189,416.5
2019,5742.529999999999
20191,957.3999999999999
20197,15306.8
20207,1356.6700000000003
20210,710.2500000000001
20237,4727.28
20251,7426.5
20252,467.5
20253,778.35
20266,1160.0
2029,539.77
2030,735.4499999999999
20304,1152.9499999999998
20317,762.3499999999999
20319,1014.16
20330,20571.610000000008
20339,721.15
20345,1579.02
2035,11014.859999999999
20365,1520.850000000001
20381,916.72
20383,934.98
20388,586.1600000000001
20405,1296.9
20411,1032.15
20424,1452.87
20431,1775.2100000000007
20434,1541.6499999999999
20435,1278.2
2044,1615.9099999999999
20441,942.75
20449,671.89
2046,1624.6100000000006
20479,1080.6
20486,643.55
20499,1684.84
20500,328.90999999999997
20502,279.5
20505,1247.3500000000004
20510,652.0999999999999
20514,999.5000000000001
20562,624.5
20568,1902.5100000000007
20572,1248.88
20575,1373.3000000000002
20576,469.9
20577,1472.4100000000003
20594,32.22
20595,1594.0500000000002
20597,1701.0
20599,7298.65
20604,469.5
20610,18931.700000000004
2062,567.65
20622,1447.0
20639,1020.1999999999999
20641,1355.0200000000002
20649,1185.9399999999998
20652,1686.2999999999997
20661,1357.5
20669,731.8000000000001
2069,1284.0
2071,13939.599999999997
20710,13565.99
20717,835.7800000000001
2072,911.0
20724,13468.099999999999
20725,1284.83
20726,20276.60000000001
20729,1639.9000000000003
20746,658.3000000000001
20750,622.9499999999999
20755,1014.4
20756,1195.1599999999999
20757,513.9
2076,5047.549999999998
20764,970.4999999999998
20765,1093.5500000000002
20769,882.5
20770,1078.8899999999999
20772,1293.28
20785,1032.4
20786,1667.7
20790,1347.06
20791,637.32
20792,12459.4
20801,930.8199999999998
20804,792.84
20815,9874.649999999998
20818,6575.749999999998
20823,735.0
20827,833.3
20833,840.5
20840,1701.9
20841,1096.8499999999997
20847,20082.899999999998
20855,788.4999999999999
20863,1150.65
20877,910.5
20883,1098.2
2090,901.5
2091,1692.08
20911,1211.94
20912,1073.1000000000001
20916,576.82
20921,1667.6299999999994
20923,1737.1200000000001
20945,243.0
20952,451.84999999999997
20955,1218.47
20957,10114.230000000001
20961,1034.6799999999998
20962,1345.2199999999998
20963,8286.029999999999
20965,814.9999999999999
20966,1372.63
2097,965.9
20971,1007.13
20972,833.3999999999996
20973,1258.76
20980,1107.4499999999998
20981,497.42999999999995
20984,1399.6400000000006
20998,850.36
2100,668.1499999999999
21000,1033.76
21006,6004.749999999999
21007,869.6400000000002
21013,878.45
21015,17276.04
21016,994.47
21021,576.87
21025,11905.45
21061,1422.42
21066,54947.800000000025
21075,1492.3000000000004
2108,867.1399999999999
21087,12051.0
21088,973.8700000000001
21092,717.5
21101,10791.969999999994
21112,985.0
2112,958.1500000000001
21142,188.0
21147,983.6499999999999
21152,16151.869999999997
21153,892.45
21159,423.8
2116,1608.3600000000001
21163,1185.9699999999998
21164,1255.95
21174,9735.24
21177,835.96
21178,92.0
21185,1911.8200000000013
2119,6264.890000000001
21201,1108.52
21206,719.5
21216,1227.6
21219,12857.46
2122,1337.0
21222,1034.1
21230,973.55
21237,440.85
21243,1203.47
21244,1150.95
21248,1366.31
21256,1284.24
2126,828.5999999999999
21274,1268.0000000000002
21278,671.0899999999999
21299,1213.8100000000004
21307,1399.75
21321,893.1
21327,1510.8600000000001
21343,1597.5599999999997
21353,545.1
21364,1393.15
21367,6691.379999999999
21368,861.4
2137,634.4
21370,1330.3500000000001
21373,1298.2
21378,1226.18
21382,12452.8
21385,1131.9200000000003
21388,683.05
21389,15981.38
21398,19677.5
21404,613.7499999999999
21412,256.5
2142,652.79
21435,1047.4
21444,6411.490000000002
21464,656.84
21465,67.0
21476,1030.84
21495,17494.089999999997
21496,571.0
21507,1087.1000000000001
21515,769.4
2152,1241.0500000000002
21526,3779.5
21531,644.95
21532,974.85
21555,899.1499999999999
21563,1446.95
21568,798.76
21573,1520.9599999999998
21575,1525.9
21583,535.3
21586,1219.96
21593,1475.3600000000001
21594,1090.77
21596,15794.119999999999
21603,1134.2500000000002
21618,6820.3499999999985
21631,1742.4300000000005
21632,916.21
21643,346.5
21647,362.15000000000003
21652,1146.93
21655,965.27
21657,10118.65
21667,1067.35
21686,1135.9
2171,10592.05
21718,1025.47
21724,1431.3200000000004
21725,901.5699999999999
21727,16808.010000000002
2173,449.4
21733,873.8000000000002
21734,897.0500000000002
2174,11734.98
21753,995.8899999999998
21772,988.5
21775,1072.65
2178,954.4499999999999
21781,1135.0
21802,1136.3900000000003
2182,687.3500000000001
21822,514.5
21826,1206.65
21829,1041.0500000000002
21832,948.6
21835,1807.4500000000003
21844,9556.669999999998
21859,867.4200000000001
21887,1667.63
21890,1172.8
21920,880.3299999999999
21921,931.5999999999999
21922,1479.8500000000006
21928,1908.8500000000001
21937,1326.21
21949,6322.499999999999
21960,909.0
21962,1222.4499999999998
21963,287.5
21979,1993.05
21987,1099.98
21992,1332.5
22009,1566.9099999999999
22010,940.6999999999998
22013,1403.3500000000001
22016,1435.4199999999996
22020,907.0999999999998
22021,1546.5100000000004
22026,11756.449999999999
22033,549.3899999999999
22035,8534.65
22044,842.6
22046,717.6999999999999
22055,875.0999999999999
22069,1459.68
22071,19838.879999999997
22078,252.0
22085,2531.1799999999985
22087,1405.5
22102,1477.86
22106,247.5
2211,46792.9
22113,1117.1
22116,1773.9000000000003
22121,1208.6700000000005
2213,1264.4099999999999
22136,796.02
2214,561.4499999999999
22141,1510.64
22148,1744.5599999999997
22149,726.5
22156,1321.1
22157,1368.55
22158,842.0
22162,4448.14
22169,2452.51
22179,8986.419999999998
22180,1233.2
22181,10419.45
22188,1699.0500000000004
22197,436.5
22204,758.4
2221,2786.7500000000005
22222,1230.8000000000002
22225,1139.4
22228,18879.75
22229,1470.7800000000009
22237,1159.8899999999999
22243,1007.0
22245,6616.44
22251,596.8499999999999
22253,920.2099999999999
22254,979.03
22261,15995.45
22266,932.0
22273,1292.21
22275,873.9
22276,1670.7799999999997
22280,579.21
22291,754.1999999999999
22296,155149.5
22299,401.2
22305,1201.55
2231,1279.3000000000002
22310,910.25
22314,895.3900000000001
22315,1265.95
22328,4773.459999999999
22336,1157.95
22341,1349.2200000000003
22344,909.1999999999997
22345,1058.39
22351,1006.7799999999999
2236,1222.1999999999998
22362,1135.5
22368,798.5
22376,1433.8999999999999
22382,1074.72
22386,1793.0
22409,1082.17
22418,13760.9
22425,1520.7000000000003
22428,1379.53
22429,14512.279999999995
22432,526.0
22436,16459.21
2244,12352.699999999999
22440,1323.65
22467,1308.77
22468,1293.47
22473,790.5500000000001
22482,575.53
22483,951.58
22487,815.6999999999999
2249,1030.04
22498,1033.01
22499,11828.149999999998
22503,262.5
22506,212.0
22520,150757.94999999995
22540,1075.5500000000002
22549,830.6
22550,1966.7200000000005
22554,821.3499999999999
22564,1352.0899999999997
22567,801.8000000000001
22576,5951.419999999999
2258,637.0
22585,762.8600000000001
22589,10014.380000000001
22592,984.52
22598,189.7
2260,1289.8500000000001
22601,15769.879999999996
22607,16017.859999999997
22608,1170.4099999999999
22616,869.6999999999999
22622,19433.42
22627,711.45
22629,11733.91
22633,1699.1000000000004
22634,13162.560000000001
22635,1085.82
22636,1097.35
22642,1168.4
22673,1794.2800000000002
22683,784.0
22685,12131.4
22691,853.9499999999999
22701,842.0999999999999
22710,24434.300000000003
22725,1002.1899999999998
22726,21377.12
2274,1517.8900000000003
22741,1096.6999999999998
22749,1235.9499999999998
22751,583.0
22772,824.8000000000001
22778,339.0
22779,8257.8
22780,965.5300000000001
22783,1430.0000000000002
22786,6809.669999999998
22802,12792.909999999998
22805,347.5
22814,611.5499999999998
22820,855.3799999999998
22824,1129.1999999999998
22828,736.0
22835,928.4499999999999
22848,18704.75
22849,1220.7000000000003
2285,943.0
2286,1635.0300000000002
22861,1389.9200000000003
22869,10961.749999999996
22871,1017.2
22873,912.5
22877,1553.6100000000004
2288,1748.81
22884,1419.0
22911,1258.0899999999997
22916,856.75
22917,874.6500000000002
22923,390.15
22937,738.83
2294,9066.950000000003
22944,13944.599999999999
22950,770.9499999999999
22976,16303.820000000003
2298,698.2599999999999
22984,1421.95
22985,6138.200000000001
22993,7955.95
23000,1387.3600000000004
23004,1614.08
23007,677.65
23010,13374.929999999995
23013,1274.85
23016,1075.6499999999999
23019,722.4499999999998
23029,1018.0999999999999
23033,1318.75
23047,1292.4
23056,974.65
2306,1040.6100000000001
23062,1411.49
23067,1143.75
23074,1327.1799999999998
23076,803.1
23078,1091.75
2308,10663.3
23086,878.9499999999999
23090,15033.600000000002
23095,1114.53
23096,376.4
23110,1210.8200000000006
23119,930.98
23130,1229.24
23139,455.35
23145,21884.13
2315,1044.3
23151,22139.570000000003
23154,9479.56
23157,921.0
23162,1031.05
2317,79.5
23173,738.6999999999999
23181,9876.299999999997
23185,958.78
23188,854.41
23192,912.1299999999998
23195,1574.4399999999996
23197,1015.0
23200,888.4499999999999
23229,1284.1200000000001
23230,991.0
23234,1396.5900000000001
23239,839.31
23240,727.4
23247,13675.64
2325,728.7199999999999
23251,953.9999999999999
23263,4448.1
23265,7247.45
23275,1337.5800000000004
23284,8345.159999999996
23289,10068.449999999999
23290,919.75
23296,17322.319999999996
23297,1141.9499999999998
23298,14698.22
23306,880.0
2331,434.84999999999997
23310,798.0999999999999
23311,827.8
23314,378878.54
23326,1277.6599999999999
23329,892.95
23336,738.05
23344,1769.4999999999998
23348,12804.080000000002
23369,824.6999999999999
23376,917.0
23387,1753.85
23393,670.05
23400,743.88
23425,7915.5
23428,629.06
23437,1006.0200000000001
23448,580.45
23456,1516.22
23466,1283.21
23479,1048.8500000000001
23480,635.28
23486,1995.9400000000003
23488,1250.04
23500,1098.8
23502,1307.4799999999998
23514,962.7
2352,1257.6999999999998
23521,1021.7399999999999
23546,742.8000000000001
23552,1351.95
23561,666.0999999999999
23570,1673.0500000000002
23572,954.1999999999999
23579,1033.1
23585,1021.0999999999998
23590,919.0
23598,2035.2199999999998
23602,716.0
23604,691.3499999999999
23607,1191.35
23612,1294.65
23613,22124.0
23614,1356.71
23619,627.4
23625,699.95
23634,969.4999999999999
23637,1415.9
23639,242686.09999999998
2364,1773.5500000000004
23650,619.0500000000001
23652,990.8
23655,22732.520000000022
23668,1106.75
23671,7050.44
23682,340.0
2369,16589.870000000003
23700,797.03
23706,1183.4700000000003
23714,10925.35
23718,1354.05
23727,401.77000000000004
23733,1565.9100000000005
23740,1268.05
23746,1263.68
23748,1339.8300000000004
23754,1193.0000000000002
23759,2031.9000000000005
23776,913.6
23782,18779.0
23792,698.0
23793,1292.7500000000002
23805,793.0
23819,905.1999999999999
23821,13158.859999999997
23824,1036.9
23827,1417.29
23829,1144.7000000000003
23832,1216.3000000000004
23835,570.15
23836,1190.1
23839,12797.700000000003
23846,7229.0
23849,2239.94
2386,1760.16
23861,201360.2
23863,4317.65
23864,1526.8
23866,442.0
2387,1373.19
23872,1010.56
23874,11121.2
23880,1199.0
23883,1497.3099999999997
23885,1170.15
23896,1077.1099999999997
