account,transaction,income_count,expense_count
13502,-1971.2800000000025,0,199
75682,-1999.3700000000001,0,83
63452,-1869.6000000000008,0,138
76941,-1809.5400000000009,0,165
21159,-1734.76,0,137
86933,-2241.3599999999997,0,86
73219,-1968.4800000000014,0,193
80627,-1950.2300000000012,0,130
17670,-2307.8999999999996,0,69
80658,-2726.590000000001,0,150
49285,-2649.2000000000003,0,128
52377,-2443.9500000000003,0,106
14900,144.45,25,0
12424,-2977.5099999999998,0,75
3456,-4304.089999999999,0,163
15597,-1887.150000000001,0,128
100568,139.95,25,0
31957,-2024.0500000000013,0,163
10145,-1929.5300000000016,0,239
31962,-2330.22,0,133
64972,-1268.6899999999998,0,129
23067,-1770.7600000000007,0,130
11343,-1527.7800000000004,0,102
70152,-3188.480000000003,0,199
58160,-2913.14,0,103
70152,69.45,10,0
86624,-2468.7400000000007,0,223
9916,167.60999999999999,19,0
26819,-2073.9800000000005,0,123
40409,-2132.3300000000017,0,160
86073,-1706.250000000002,0,160
48645,-3227.54,0,118
86554,-2000.390000000002,0,193
95160,-3129.5800000000004,0,169
72059,145.5,27,0
66817,-2053.34,0,87
27758,-2565.3500000000004,0,110
38707,-2893.98,0,109
46071,-2165.0700000000006,0,87
92058,122.75,21,0
54451,-4007.270000000002,0,183
95559,-2242.340000000003,0,151
71056,-2607.7599999999998,0,97
45309,-1722.6100000000004,0,165
7369,-2285.170000000001,0,132
33549,-1961.3300000000004,0,155
75823,-3906.81,0,165
60882,-1984.8900000000008,0,160
7831,-2415.6499999999996,0,156
16464,-2461.9600000000005,0,115
34533,-2417.850000000001,0,193
34232,-1891.2000000000007,0,119
34533,141.75,25,0
74531,-2277.23,0,108
34880,-3697.1200000000017,0,185
20319,88.65,14,0
1596,-1434.5500000000004,0,97
21631,150.95,24,0
21631,-1356.0600000000004,0,124
17161,-1187.2000000000005,0,125
67143,-2139.8999999999996,0,118
8065,-3518.0899999999997,0,133
52338,-1786.8100000000006,0,112
46071,133.99,15,0
52338,122.5,23,0
78548,-1413.34,0,89
23502,-2020.4800000000016,0,154
60816,-1566.1600000000012,0,169
49388,-1371.7700000000002,0,91
78401,-2162.6000000000013,0,173
31543,-1969.7600000000004,0,112
10695,-3371.1300000000006,0,172
71296,-2370.33,0,136
11239,-2156.210000000001,0,164
27784,-1710.6300000000008,0,138
11239,131.55,22,0
18538,-2580.0600000000004,0,105
13152,-2105.2100000000005,0,195
45705,-2597.3100000000004,0,95
21835,-2107.41,0,90
63676,-5204.5599999999995,0,126
45705,128.64,13,0
25365,-1965.5700000000002,0,137
25365,72.8,15,0
90916,-1464.6000000000006,0,144
16034,-2595.5400000000022,0,196
16034,97.07000000000001,16,0
92775,-2143.580000000002,0,160
4621,-1544.5100000000002,0,98
92775,75.95,14,0
37978,-1974.8800000000008,0,159
2029,-1794.3600000000008,0,98
40913,-2199.890000000002,0,188
8501,127.95,23,0
87731,-2446.97,0,109
9479,-1807.4200000000005,0,116
28225,-1950.5900000000001,0,96
16784,-2638.9900000000025,0,200
65168,-1855.4300000000003,0,90
47827,-1905.390000000002,0,193
98072,-1836.9400000000003,0,92
67119,-1879.3000000000018,0,168
43241,-4545.78,0,88
100120,-2028.0000000000005,0,137
83981,-1876.2400000000016,0,169
88363,-1497.4800000000007,0,109
29869,-1789.120000000001,0,127
25412,-1726.3699999999997,0,122
43594,-1741.4700000000007,0,125
25412,73.4,13,0
79277,-2394.4700000000007,0,166
29631,129.0,22,0
47798,-1887.0600000000002,0,167
29764,-1997.340000000001,0,208
64455,-1712.5200000000013,0,156
94088,-1674.6899999999998,0,77
5720,-1497.6799999999998,0,84
33583,-1967.4000000000003,0,141
5720,66.07,10,0
56069,-2283.820000000001,0,194
10442,-1549.4800000000005,0,101
53215,-2470.460000000001,0,138
56377,-2416.420000000002,0,169
78794,-1297.4799999999998,0,92
64357,-1505.05,0,67
29136,-1596.250000000001,0,84
64357,127.5,20,0
59103,-3140.6800000000007,0,146
62053,-1855.1500000000021,0,149
65615,-1579.4499999999998,0,127
11056,-1834.2100000000007,0,150
20804,-2106.3700000000003,0,174
95862,-2277.79,0,136
87762,-1378.66,0,96
55817,-2109.3400000000015,0,171
58022,-2147.0600000000013,0,128
68042,-1391.5299999999997,0,68
41588,-4586.11,0,74
33875,-3058.1,0,113
10866,-2009.6900000000012,0,170
54548,-1603.3100000000013,0,200
92998,-3492.9799999999996,0,116
57059,-2129.500000000001,0,154
10538,-1926.5500000000015,0,163
23078,-2150.75,0,96
33916,-2923.290000000002,0,163
90550,-3236.2000000000007,0,165
47424,-1483.690000000001,0,110
27746,-1860.53,0,111
59554,-1848.3800000000008,0,112
12993,-1709.21,0,95
5457,-1969.9799999999998,0,98
1670,115.82,17,0
10819,-1697.1300000000003,0,116
82398,-2447.260000000002,0,204
7134,-3023.730000000001,0,135
80762,-2398.920000000001,0,131
68482,-2055.4700000000003,0,142
5093,-1500.8000000000006,0,131
83585,-2141.5500000000006,0,159
26842,-2304.4800000000005,0,98
26955,-1541.6500000000005,0,108
99794,108.48,14,0
96395,-1429.3600000000004,0,120
68848,-1535.2300000000002,0,48
53974,-2797.67,0,132
26088,71.5,12,0
54559,-2493.2000000000025,0,186
61184,-1860.04,0,56
68207,-1921.1100000000008,0,111
11680,-1466.8500000000001,0,97
1771,238.95,30,0
46896,-1812.6800000000026,0,201
21299,-1815.5200000000007,0,123
66899,-1576.450000000001,0,118
92777,-1145.89,0,86
77687,-2438.92,0,82
24629,-1227.58,0,98
92633,-1504.2200000000012,0,110
78974,-2914.670000000003,0,210
74604,-2872.050000000001,0,154
43946,-1660.6800000000017,0,178
52746,-1241.9100000000008,0,92
42885,-2172.0200000000004,0,135
30126,-2038.02,0,107
40051,-1401.7500000000007,0,119
70391,-3570.34,0,72
14121,90.26,12,0
34748,-2556.17,0,222
31419,91.35000000000001,14,0
49602,-1621.8000000000009,0,155
27296,-2050.45,0,113
70238,-2587.4199999999996,0,122
27661,-1787.290000000002,0,194
17622,-1849.590000000001,0,205
40745,-1530.6299999999999,0,123
24698,-1988.8400000000017,0,238
55705,-2214.4599999999996,0,115
67117,-1631.1900000000014,0,165
16141,-2500.2200000000003,0,133
46074,-1817.1500000000024,0,177
71202,-1897.9199999999998,0,123
73205,-1940.610000000001,0,162
73205,48.6,10,0
95712,-1200.8400000000001,0,104
35940,-3794.4,0,141
69072,-2990.82,0,102
32387,-2344.6400000000003,0,140
27180,-2965.98,0,123
37285,-1371.0000000000007,0,118
37493,66.15,13,0
4695,-2303.100000000001,0,114
5251,-2725.5000000000005,0,151
3498,-2466.8700000000017,0,155
17726,185.25,33,0
65220,128.5,21,0
99059,-1793.0000000000016,0,169
20479,86.9,17,0
45800,-1405.5700000000002,0,109
9347,-1960.2000000000005,0,206
24112,-1670.76,0,77
56932,-1767.7500000000005,0,155
34304,-2498.1900000000005,0,138
74794,49.25,9,0
85294,-2219.9900000000007,0,112
47565,-1093.4100000000003,0,94
23029,-2109.07,0,122
47271,-2401.8400000000015,0,215
15324,186.45,30,0
98184,-1967.6800000000005,0,108
7853,-2274.17,0,116
35855,-2209.69,0,124
79156,-1061.7,0,85
38018,-2226.54,0,116
72306,-2113.4500000000003,0,95
92970,-1712.190000000001,0,138
80414,-2138.4300000000003,0,191
3395,-2064.9200000000005,0,148
84786,-2866.040000000001,0,73
23793,-3270.48,0,94
40771,-1803.8100000000018,0,195
45906,-1971.6000000000001,0,133
83092,-1820.8900000000006,0,111
62242,-1942.7800000000013,0,168
5486,-2121.42,0,173
87772,-1752.200000000001,0,135
32452,-2263.0500000000006,0,161
24571,-2531.2200000000003,0,128
HIPSTER_ELECTRONICS_SHOP,22513.0,145,0
88569,-1447.7200000000005,0,183
69030,-1339.9800000000005,0,180
53173,-3963.9200000000014,0,106
99127,-1795.5800000000002,0,107
96886,-1361.5000000000002,0,88
68360,-2235.2,0,108
20984,-2858.7400000000002,0,188
75846,-3239.500000000002,0,116
20984,199.18,28,0
64210,-1688.1599999999999,0,112
88389,139.11,18,0
88389,-2318.930000000001,0,188
87439,-1920.4200000000014,0,173
29422,-2061.79,0,113
26160,104.5,18,0
77584,-2097.500000000001,0,198
42323,-2009.8000000000018,0,209
81886,110.17,13,0
91431,-2064.7000000000003,0,110
37727,-1546.5400000000002,0,112
46088,-2052.44,0,125
39108,-1841.5300000000004,0,160
16306,-2231.480000000001,0,111
44350,-3167.470000000004,0,167
42141,-1885.3000000000004,0,164
51681,-2703.7100000000028,0,162
31329,-2204.590000000001,0,158
74408,-3295.4900000000002,0,113
49499,-3092.4500000000007,0,162
58351,-2400.760000000001,0,173
43130,-5151.85,0,94
98346,-3071.7899999999995,0,109
55733,-1657.2200000000005,0,107
6567,-3318.9100000000003,0,170
41458,-2096.28,0,122
80005,-2414.74,0,118
44089,-2216.36,0,131
9579,-2129.240000000001,0,191
13616,59.0,9,0
57622,-2814.43,0,139
18061,-2219.2200000000003,0,142
50561,-2049.2200000000003,0,132
11823,-1790.8600000000006,0,121
24013,-2245.8100000000013,0,125
1815,-2016.8800000000008,0,98
78244,122.0,21,0
92715,-2099.6699999999996,0,107
51705,-1195.59,0,101
17130,-1393.0900000000004,0,117
23598,-2980.4100000000008,0,159
28681,-1899.0200000000002,0,102
6295,-1621.990000000001,0,106
40752,-1815.8400000000017,0,191
98606,-2076.3599999999997,0,128
83067,-3773.880000000002,0,152
75547,-2652.0800000000004,0,146
62099,-2352.8600000000015,0,210
28234,-2091.7599999999998,0,133
52235,-2540.8000000000006,0,107
94652,-1632.0800000000004,0,114
45518,-1467.9800000000002,0,137
3143,-2111.510000000002,0,228
15083,-2717.880000000001,0,175
4614,-1959.06,0,96
24600,-2267.8900000000026,0,179
91641,-1921.8900000000006,0,102
18836,-2053.2300000000005,0,136
4708,-1460.6,0,80
79495,-1404.0700000000002,0,88
25040,-1953.24,0,127
53177,-1968.6600000000008,0,119
86156,-1967.4200000000005,0,139
8268,-1750.16,0,114
25945,-1983.2200000000003,0,67
8682,-1973.4900000000018,0,148
92061,-2489.430000000002,0,167
79716,-2068.62,0,161
14995,-2743.9300000000007,0,65
99666,-2274.450000000002,0,161
27342,-2286.310000000003,0,184
87657,169.5,29,0
11823,60.5,12,0
72514,87.55,14,0
96852,-2854.710000000002,0,229
80597,-2281.4,0,140
91096,-2471.510000000002,0,159
91096,134.14999999999998,21,0
69373,-1640.42,0,79
5671,-2046.4700000000007,0,130
69373,75.0,14,0
69647,102.5,19,0
54013,-2063.4600000000005,0,121
94965,-2011.030000000001,0,110
88987,-1958.0800000000002,0,95
37949,-2321.590000000002,0,140
92603,-1282.7200000000003,0,91
37524,-1461.39,0,124
94333,-2966.1,0,107
37524,132.63,22,0
62782,-2318.9900000000034,0,189
81493,-2283.28,0,224
53100,-1735.9100000000005,0,117
56599,-1277.9200000000003,0,112
68018,-2617.83,0,119
16523,-2237.2,0,75
57137,-1931.2500000000018,0,170
99814,-2345.5000000000005,0,160
8473,-2275.4,0,172
73456,-1583.5100000000002,0,98
59889,-1866.51,0,111
34128,-1724.3300000000008,0,148
32807,-3658.250000000001,0,127
73971,74.1,14,0
48349,-1766.930000000001,0,119
96923,-2117.8600000000015,0,188
90768,-2195.7200000000003,0,119
2173,67.0,12,0
28521,-1806.4600000000005,0,164
28521,79.6,17,0
16275,-1978.4100000000021,0,159
45140,-2511.4,0,89
91741,-1617.3700000000008,0,168
37305,-1671.5000000000002,0,94
41518,-1512.150000000001,0,111
34461,116.5,20,0
54869,-2005.31,0,107
88385,-1871.1299999999999,0,137
33710,-2563.7500000000023,0,211
83748,111.5,19,0
32382,-2085.810000000002,0,211
70026,-2072.76,0,108
41792,-3115.8099999999995,0,71
83765,-2596.360000000002,0,195
49267,-2320.530000000001,0,132
27826,-2205.0699999999997,0,114
27941,-1716.0500000000004,0,78
54487,-5598.9400000000005,0,202
79947,-1325.42,0,83
1053,-1935.1200000000001,0,115
49267,81.0,13,0
47819,-2046.3000000000004,0,120
97886,-2742.220000000002,0,159
11786,-1293.7200000000003,0,105
85508,-1542.1300000000008,0,122
20251,-2537.870000000001,0,165
91124,-1151.2099999999998,0,100
8454,59.550000000000004,12,0
73562,-1608.2200000000007,0,113
58108,-1891.2400000000005,0,118
15148,-1951.3600000000006,0,169
65023,-1919.5800000000006,0,111
97515,74.45,14,0
6010,-2038.620000000001,0,137
17181,-2322.4900000000002,0,101
25046,-2497.3299999999995,0,170
91508,-1678.7,0,128
89984,-2114.110000000002,0,180
72576,-2532.34,0,101
10479,-2131.4200000000005,0,100
61819,-2068.9600000000014,0,165
8059,-2338.4100000000003,0,145
43198,-2635.8100000000004,0,219
34136,-2198.160000000001,0,165
28559,-2892.3300000000017,0,177
63430,-3093.4799999999996,0,176
36073,-1609.1900000000007,0,92
18116,-3116.6200000000003,0,91
88124,-2664.380000000001,0,168
25781,-2606.7400000000002,0,150
7025,-2334.930000000001,0,123
82327,88.36,13,0
39927,-2195.8100000000004,0,106
1460,-1766.620000000002,0,174
39595,-2123.810000000001,0,120
73880,-2195.3400000000006,0,109
15711,-2883.760000000001,0,178
54217,-1587.59,0,126
72647,-2097.960000000001,0,202
18399,-2386.1600000000003,0,129
19608,-2061.0600000000004,0,135
32767,-2137.3600000000024,0,160
35177,-1771.3000000000009,0,133
46799,-2232.2600000000016,0,193
94925,-1749.3300000000004,0,115
37820,-2327.280000000001,0,168
32767,85.0,16,0
3800,-1798.65,0,92
84934,-1812.4599999999998,0,68
10314,-2370.9500000000003,0,99
51855,176.95,34,0
73146,-1570.4900000000002,0,63
36285,93.55,19,0
36285,-2669.1200000000017,0,179
23019,-2085.680000000001,0,170
75093,-1872.190000000001,0,137
86926,-2946.3599999999997,0,119
43875,-2590.6300000000024,0,177
98761,-1907.9300000000014,0,176
3857,174.5,28,0
43747,-3767.3899999999994,0,163
77452,-3112.6300000000006,0,164
32838,-1360.6400000000003,0,78
39736,-2054.23,0,149
33483,-2072.630000000001,0,98
22749,-2120.1500000000005,0,153
34678,-1862.6100000000006,0,141
61165,-2687.4999999999995,0,100
96673,-1756.2400000000007,0,84
21555,-1752.5300000000004,0,141
42282,94.0,15,0
74130,-3377.4599999999996,0,197
67244,-2922.4800000000005,0,181
71546,-2089.700000000001,0,100
35419,-1544.35,0,91
100385,-1998.5000000000002,0,80
96838,-1192.0300000000002,0,97
8328,-1566.2600000000002,0,111
90650,-1839.900000000001,0,135
92174,-2906.520000000001,0,186
72700,-1789.350000000001,0,89
57893,-1487.9400000000005,0,98
7224,-2397.480000000001,0,122
8144,-1840.5800000000002,0,133
27794,-1457.3799999999997,0,97
21583,-1698.7300000000014,0,171
73585,115.0,18,0
39452,-1880.2200000000014,0,181
7475,-1718.6500000000012,0,155
33270,-1823.1700000000005,0,132
33270,61.0,11,0
25654,-2218.970000000001,0,131
50093,-2156.5000000000005,0,104
71760,-1914.8500000000015,0,212
24990,-1980.1600000000003,0,127
45685,-1871.9000000000005,0,189
100000,-2272.2100000000005,0,178
94840,-3288.1900000000005,0,87
24185,-1998.720000000001,0,131
94840,118.0,18,0
35386,-2881.92,0,108
9041,-2387.4600000000005,0,217
56174,-2147.0400000000022,0,210
79924,-1865.8700000000022,0,200
68137,-1980.4699999999998,0,68
79924,155.0,26,0
44497,-1444.01,0,147
80785,-2565.2400000000002,0,118
81861,-3416.63,0,105
1715,-2691.0700000000015,0,101
25106,-2009.4300000000007,0,143
35403,-2835.7500000000023,0,172
72720,-2864.5300000000007,0,117
35403,87.95,17,0
26003,-2138.1600000000003,0,114
36523,-1603.8300000000004,0,82
2844,-3295.88,0,75
43858,-2003.93,0,118
90898,-2097.2700000000004,0,145
64639,-1532.0900000000006,0,121
14724,-1572.75,0,116
75857,-3663.46,0,134
73478,-3059.33,0,164
86782,-1924.2000000000014,0,141
15343,-1428.7200000000005,0,99
94829,-1858.1100000000017,0,201
30040,-1813.9599999999998,0,142
66428,-1645.4200000000014,0,142
93241,-3041.320000000001,0,144
59864,-2669.4300000000007,0,97
27300,-1674.0700000000006,0,119
93458,-2019.1600000000003,0,161
27300,141.9,26,0
95109,-1161.79,0,81
3145,-2066.7700000000004,0,83
64722,109.95,19,0
64722,-1490.8500000000022,0,152
64781,-1924.06,0,124
6653,-2114.35,0,156
66455,-2094.7900000000013,0,181
79141,-1339.9200000000005,0,96
6935,-2758.05,0,129
24966,-3380.0699999999993,0,88
46538,-2133.0800000000004,0,73
24398,-1502.7900000000004,0,83
74388,-2183.7600000000007,0,92
13069,-3301.4300000000017,0,262
74388,133.73,17,0
64251,-2157.5800000000027,0,157
44005,-2288.5599999999995,0,83
32692,-2508.1100000000006,0,120
7301,-1922.9500000000016,0,187
87018,-2606.67,0,174
7301,119.43,15,0
19429,-2072.760000000001,0,217
56542,-2050.760000000001,0,197
62598,-1566.0500000000002,0,114
33612,-2064.0400000000004,0,84
80540,-1628.83,0,97
6186,-1558.6500000000003,0,119
73545,-1146.32,0,89
80540,397.63,44,0
12501,-2369.610000000002,0,168
94025,-2369.629999999999,0,173
93871,-2370.770000000003,0,196
53145,-3865.9999999999995,0,102
87845,44.85,10,0
93782,-4927.669999999999,0,94
12443,-1376.0400000000004,0,101
63665,-2487.4999999999995,0,116
73960,-1843.9700000000012,0,127
83397,82.5,16,0
62580,-2255.2000000000016,0,186
75608,-2144.5700000000006,0,142
40444,-1786.3400000000004,0,92
20191,-1678.8000000000004,0,93
44435,-1849.7300000000012,0,175
31681,-1353.5100000000004,0,109
39817,-2237.2400000000002,0,89
31681,199.74,29,0
85921,-2407.0600000000013,0,193
19927,-1120.5900000000001,0,70
71924,94.82,14,0
28735,-3296.579999999999,0,111
36740,91.7,16,0
50867,219.70000000000002,37,0
85391,-2167.4100000000003,0,119
50867,-2337.4100000000003,0,118
31522,-1737.1200000000001,0,86
87867,-1770.5000000000002,0,128
33051,-1818.1200000000003,0,116
55634,-2316.0800000000004,0,123
58676,-2477.5999999999985,0,145
4107,-1870.3600000000004,0,126
47374,-1820.1500000000003,0,137
5462,-2149.2500000000005,0,140
23970,-2023.3500000000015,0,185
55657,-2132.59,0,107
55657,174.0,27,0
100537,-2190.7200000000025,0,195
76924,-1775.5600000000013,0,159
70302,-1943.1700000000005,0,111
63610,-1774.2900000000004,0,93
70302,141.95,25,0
59429,-816.61,0,67
54859,-1725.0500000000006,0,113
47003,-1640.0100000000004,0,85
29198,-2360.6400000000003,0,163
79863,-2453.110000000002,0,210
79132,-2241.9500000000003,0,114
79863,59.0,12,0
37383,-1567.41,0,95
12649,-2324.010000000002,0,180
76584,-1629.03,0,105
34114,-1164.2800000000002,0,105
28756,145.45,24,0
85170,-3358.2299999999987,0,107
25050,207.92000000000002,27,0
13100,-2980.910000000001,0,169
67584,-2269.3300000000017,0,226
25696,-1919.4700000000012,0,168
40172,118.0,24,0
14426,-2035.0900000000006,0,149
61158,-1978.21,0,97
66290,-2147.640000000001,0,113
25050,-2545.9200000000005,0,93
39354,-1716.1400000000003,0,121
90435,-2848.6299999999987,0,88
27798,126.2,20,0
7396,-1945.5500000000009,0,111
85532,-1538.8600000000017,0,162
4905,-4942.159999999999,0,126
41873,157.15,27,0
71812,-2266.590000000001,0,164
10581,-2085.450000000002,0,186
41873,-2199.650000000001,0,191
19183,-1686.9900000000005,0,115
46707,-1797.460000000001,0,141
46707,133.55,23,0
48119,-1870.3899999999996,0,92
65917,-2240.59,0,150
19413,-1504.98,0,76
23448,-1761.6200000000001,0,110
23718,-2341.920000000003,0,237
50085,-1816.9500000000003,0,137
23718,134.70000000000002,27,0
94090,-1989.3700000000028,0,179
83100,-1400.5000000000002,0,146
36802,-1623.8900000000012,0,181
30625,-1146.2800000000004,0,96
53000,-2270.04,0,164
95011,-2155.1400000000003,0,138
38982,-3089.6400000000003,0,142
33082,-2025.7000000000007,0,138
18114,-2070.9100000000003,0,129
81375,-2888.370000000001,0,111
94598,-2855.4700000000007,0,134
4526,-3065.6900000000014,0,198
39906,-1875.7800000000009,0,128
47358,-1897.0700000000004,0,115
73709,117.99000000000001,13,0
52150,-2370.300000000003,0,172
24842,-1601.8300000000013,0,172
23369,-1688.9500000000023,0,204
57781,225.25,31,0
28750,-2840.480000000002,0,184
25415,-2260.0899999999997,0,158
24714,-3224.2700000000023,0,186
49808,-2642.620000000001,0,95
43734,161.60000000000002,28,0
47509,-1619.19,0,100
66314,-2033.5100000000002,0,119
16739,-1875.230000000001,0,157
22916,-1959.76,0,101
35746,-1638.4000000000003,0,110
