account,transaction,income_count,expense_count,anomaly
36510,-1815.3900000000008,0,121,1
99238,-2674.939999999999,0,209,1
13502,-1971.2800000000025,0,199,1
75682,-1999.37,0,83,1
63452,-1869.6000000000008,0,138,1
76941,-1809.5400000000009,0,165,1
21159,-1734.76,0,137,1
86933,-2241.36,0,86,1
73219,-1968.4800000000012,0,193,1
80627,-1950.2300000000007,0,130,1
17670,-2307.9,0,69,1
80658,-2726.590000000001,0,150,1
49285,-2649.2000000000003,0,128,1
52377,-2443.9500000000003,0,106,1
14900,144.45,25,0,1
12424,-2977.51,0,75,1
3456,-4304.089999999999,0,163,1
15597,-1887.150000000001,0,128,1
100568,139.95,25,0,1
31957,-2024.050000000001,0,163,1
10145,-1929.5300000000016,0,239,1
31962,-2330.22,0,133,1
64972,-1268.6899999999998,0,129,1
23067,-1770.760000000001,0,130,1
11343,-1527.7800000000004,0,102,1
70152,-3188.480000000003,0,199,1
58160,-2913.14,0,103,1
70152,69.45,10,0,1
86624,-2468.7400000000007,0,223,1
9916,167.61,19,0,1
26819,-2073.9800000000005,0,123,1
40409,-2132.3300000000017,0,160,1
86073,-1706.250000000002,0,160,1
48645,-3227.54,0,118,1
86554,-2000.390000000002,0,193,1
95160,-3129.5800000000004,0,169,1
72059,145.5,27,0,1
66817,-2053.34,0,87,1
27758,-2565.3500000000004,0,110,1
38707,-2893.98,0,109,1
46071,-2165.0700000000006,0,87,1
92058,122.75,21,0,1
54451,-4007.270000000002,0,183,1
95559,-2242.340000000003,0,151,1
71056,-2607.76,0,97,1
45309,-1722.6100000000004,0,165,1
7369,-2285.170000000001,0,132,1
33549,-1961.3300000000004,0,155,1
75823,-3906.81,0,165,1
60882,-1984.8900000000008,0,160,1
7831,-2415.65,0,156,1
16464,-2461.9600000000005,0,115,1
34533,-2417.850000000001,0,193,1
34232,-1891.2000000000007,0,119,1
34533,141.75,25,0,1
74531,-2277.23,0,108,1
34880,-3697.1200000000017,0,185,1
20319,88.65,14,0,1
1596,-1434.5500000000004,0,97,1
21631,150.95,24,0,1
21631,-1356.0600000000004,0,124,1
17161,-1187.2000000000005,0,125,1
67143,-2139.9,0,118,1
8065,-3518.09,0,133,1
52338,-1786.8100000000006,0,112,1
46071,133.99,15,0,1
52338,122.5,23,0,1
78548,-1413.34,0,89,1
23502,-2020.4800000000016,0,154,1
60816,-1566.1600000000012,0,169,1
49388,-1371.7700000000002,0,91,1
78401,-2162.6000000000013,0,173,1
31543,-1969.7600000000004,0,112,1
10695,-3371.130000000001,0,172,1
71296,-2370.33,0,136,1
11239,-2156.210000000001,0,164,1
27784,-1710.6300000000008,0,138,1
11239,131.55,22,0,1
18538,-2580.0600000000004,0,105,1
13152,-2105.2100000000005,0,195,1
45705,-2597.3100000000004,0,95,1
21835,-2107.41,0,90,1
63676,-5204.56,0,126,1
45705,128.64,13,0,1
25365,-1965.57,0,137,1
25365,72.8,15,0,1
90916,-1464.6000000000006,0,144,1
16034,-2595.5400000000022,0,196,1
16034,97.07,16,0,1
92775,-2143.580000000002,0,160,1
4621,-1544.5100000000002,0,98,1
92775,75.95,14,0,1
37978,-1974.8800000000008,0,159,1
2029,-1794.3600000000008,0,98,1
40913,-2199.890000000002,0,188,1
8501,127.95,23,0,1
87731,-2446.97,0,109,1
9479,-1807.4200000000003,0,116,1
28225,-1950.59,0,96,1
16784,-2638.9900000000025,0,200,1
65168,-1855.4300000000003,0,90,1
47827,-1905.390000000002,0,193,1
98072,-1836.9400000000005,0,92,1
67119,-1879.3000000000015,0,168,1
43241,-4545.78,0,88,1
100120,-2028.0000000000005,0,137,1
83981,-1876.2400000000016,0,169,1
88363,-1497.4800000000007,0,109,1
29869,-1789.120000000001,0,127,1
25412,-1726.3699999999997,0,122,1
43594,-1741.4700000000007,0,125,1
25412,73.4,13,0,1
79277,-2394.4700000000007,0,166,1
29631,129.0,22,0,1
47798,-1887.06,0,167,1
29764,-1997.340000000001,0,208,1
64455,-1712.5200000000011,0,156,1
94088,-1674.6899999999998,0,77,1
5720,-1497.6799999999998,0,84,1
33583,-1967.4000000000003,0,141,1
5720,66.07,10,0,1
56069,-2283.820000000001,0,194,1
10442,-1549.4800000000005,0,101,1
53215,-2470.460000000001,0,138,1
56377,-2416.420000000002,0,169,1
78794,-1297.4799999999998,0,92,1
64357,-1505.05,0,67,1
29136,-1596.250000000001,0,84,1
64357,127.5,20,0,1
59103,-3140.6800000000007,0,146,1
62053,-1855.150000000002,0,149,1
65615,-1579.4499999999998,0,127,1
11056,-1834.2100000000007,0,150,1
20804,-2106.3700000000003,0,174,1
95862,-2277.79,0,136,1
87762,-1378.66,0,96,1
55817,-2109.340000000001,0,171,1
58022,-2147.0600000000013,0,128,1
68042,-1391.5299999999995,0,68,1
41588,-4586.11,0,74,1
33875,-3058.1,0,113,1
10866,-2009.6900000000007,0,170,1
54548,-1603.3100000000013,0,200,1
92998,-3492.98,0,116,1
57059,-2129.500000000001,0,154,1
10538,-1926.550000000001,0,163,1
23078,-2150.75,0,96,1
33916,-2923.290000000002,0,163,1
90550,-3236.2000000000007,0,165,1
47424,-1483.690000000001,0,110,1
27746,-1860.53,0,111,1
59554,-1848.3800000000008,0,112,1
12993,-1709.21,0,95,1
5457,-1969.98,0,98,1
1670,115.82,17,0,1
10819,-1697.1300000000003,0,116,1
82398,-2447.260000000002,0,204,1
7134,-3023.730000000001,0,135,1
80762,-2398.920000000001,0,131,1
68482,-2055.4700000000003,0,142,1
5093,-1500.8000000000006,0,131,1
83585,-2141.5500000000006,0,159,1
26842,-2304.4800000000005,0,98,1
26955,-1541.6500000000003,0,108,1
99794,108.48,14,0,1
96395,-1429.3600000000004,0,120,1
68848,-1535.2300000000002,0,48,1
53974,-2797.67,0,132,1
26088,71.5,12,0,1
54559,-2493.2000000000025,0,186,1
61184,-1860.04,0,56,1
68207,-1921.1100000000008,0,111,1
11680,-1466.85,0,97,1
1771,238.95,30,0,1
46896,-1812.6800000000023,0,201,1
21299,-1815.520000000001,0,123,1
66899,-1576.450000000001,0,118,1
92777,-1145.89,0,86,1
77687,-2438.92,0,82,1
24629,-1227.58,0,98,1
92633,-1504.2200000000012,0,110,1
78974,-2914.670000000003,0,210,1
74604,-2872.050000000001,0,154,1
43946,-1660.6800000000017,0,178,1
52746,-1241.9100000000008,0,92,1
42885,-2172.0200000000004,0,135,1
30126,-2038.02,0,107,1
40051,-1401.750000000001,0,119,1
70391,-3570.34,0,72,1
14121,90.26,12,0,1
34748,-2556.17,0,222,1
31419,91.35,14,0,1
49602,-1621.8000000000009,0,155,1
27296,-2050.45,0,113,1
70238,-2587.42,0,122,1
27661,-1787.290000000002,0,194,1
17622,-1849.590000000001,0,205,1
40745,-1530.63,0,123,1
24698,-1988.8400000000015,0,238,1
55705,-2214.46,0,115,1
67117,-1631.1900000000014,0,165,1
16141,-2500.2200000000003,0,133,1
46074,-1817.1500000000024,0,177,1
71202,-1897.92,0,123,1
73205,-1940.610000000001,0,162,1
73205,48.6,10,0,1
95712,-1200.84,0,104,1
35940,-3794.4,0,141,1
69072,-2990.82,0,102,1
32387,-2344.6400000000003,0,140,1
27180,-2965.98,0,123,1
37285,-1371.000000000001,0,118,1
37493,66.15,13,0,1
4695,-2303.100000000001,0,114,1
5251,-2725.5000000000005,0,151,1
3498,-2466.8700000000017,0,155,1
17726,185.25,33,0,1
65220,128.5,21,0,1
99059,-1793.0000000000016,0,169,1
20479,86.9,17,0,1
45800,-1405.5700000000002,0,109,1
9347,-1960.2000000000005,0,206,1
24112,-1670.76,0,77,1
56932,-1767.7500000000005,0,155,1
34304,-2498.1900000000005,0,138,1
74794,49.25,9,0,1
85294,-2219.9900000000007,0,112,1
47565,-1093.4100000000003,0,94,1
23029,-2109.07,0,122,1
47271,-2401.840000000001,0,215,1
15324,186.45,30,0,1
98184,-1967.6800000000003,0,108,1
7853,-2274.17,0,116,1
35855,-2209.69,0,124,1
79156,-1061.7,0,85,1
38018,-2226.54,0,116,1
72306,-2113.4500000000003,0,95,1
92970,-1712.190000000001,0,138,1
80414,-2138.4300000000003,0,191,1
3395,-2064.9200000000005,0,148,1
84786,-2866.040000000001,0,73,1
23793,-3270.48,0,94,1
40771,-1803.8100000000015,0,195,1
45906,-1971.6,0,133,1
83092,-1820.8900000000008,0,111,1
62242,-1942.780000000001,0,168,1
5486,-2121.42,0,173,1
87772,-1752.200000000001,0,135,1
32452,-2263.0500000000006,0,161,1
24571,-2531.2200000000003,0,128,1
88569,-1447.7200000000005,0,183,1
69030,-1339.9800000000005,0,180,1
53173,-3963.9200000000014,0,106,1
99127,-1795.5800000000002,0,107,1
96886,-1361.5000000000002,0,88,1
68360,-2235.2,0,108,1
20984,-2858.74,0,188,1
75846,-3239.500000000002,0,116,1
20984,199.18,28,0,1
64210,-1688.16,0,112,1
88389,139.11,18,0,1
88389,-2318.930000000001,0,188,1
87439,-1920.4200000000012,0,173,1
29422,-2061.79,0,113,1
26160,104.5,18,0,1
77584,-2097.500000000001,0,198,1
42323,-2009.8000000000015,0,209,1
81886,110.17,13,0,1
91431,-2064.7000000000003,0,110,1
37727,-1546.5400000000002,0,112,1
46088,-2052.44,0,125,1
39108,-1841.5300000000004,0,160,1
16306,-2231.480000000001,0,111,1
44350,-3167.470000000004,0,167,1
42141,-1885.3000000000004,0,164,1
51681,-2703.7100000000028,0,162,1
31329,-2204.590000000001,0,158,1
74408,-3295.49,0,113,1
49499,-3092.4500000000007,0,162,1
58351,-2400.760000000001,0,173,1
43130,-5151.85,0,94,1
98346,-3071.7899999999995,0,109,1
55733,-1657.2200000000005,0,107,1
6567,-3318.9100000000003,0,170,1
41458,-2096.28,0,122,1
80005,-2414.74,0,118,1
44089,-2216.36,0,131,1
9579,-2129.240000000001,0,191,1
13616,59.0,9,0,1
57622,-2814.43,0,139,1
18061,-2219.2200000000003,0,142,1
50561,-2049.2200000000003,0,132,1
11823,-1790.8600000000006,0,121,1
24013,-2245.8100000000013,0,125,1
1815,-2016.8800000000008,0,98,1
78244,122.0,21,0,1
92715,-2099.67,0,107,1
51705,-1195.59,0,101,1
17130,-1393.0900000000004,0,117,1
23598,-2980.4100000000008,0,159,1
28681,-1899.02,0,102,1
6295,-1621.990000000001,0,106,1
40752,-1815.8400000000015,0,191,1
98606,-2076.36,0,128,1
83067,-3773.880000000002,0,152,1
75547,-2652.0800000000004,0,146,1
62099,-2352.860000000001,0,210,1
28234,-2091.76,0,133,1
52235,-2540.8000000000006,0,107,1
94652,-1632.0800000000004,0,114,1
45518,-1467.9800000000002,0,137,1
3143,-2111.510000000002,0,228,1
15083,-2717.880000000001,0,175,1
4614,-1959.06,0,96,1
24600,-2267.8900000000026,0,179,1
91641,-1921.8900000000008,0,102,1
18836,-2053.2300000000005,0,136,1
4708,-1460.6,0,80,1
79495,-1404.0700000000002,0,88,1
25040,-1953.24,0,127,1
53177,-1968.6600000000008,0,119,1
86156,-1967.4200000000003,0,139,1
8268,-1750.16,0,114,1
25945,-1983.2200000000005,0,67,1
8682,-1973.4900000000016,0,148,1
92061,-2489.430000000002,0,167,1
79716,-2068.62,0,161,1
14995,-2743.9300000000007,0,65,1
99666,-2274.450000000002,0,161,1
27342,-2286.310000000003,0,184,1
87657,169.5,29,0,1
11823,60.5,12,0,1
72514,87.55,14,0,1
96852,-2854.710000000002,0,229,1
80597,-2281.4,0,140,1
91096,-2471.510000000002,0,159,1
91096,134.14999999999998,21,0,1
69373,-1640.42,0,79,1
5671,-2046.4700000000007,0,130,1
69373,75.0,14,0,1
69647,102.5,19,0,1
54013,-2063.4600000000005,0,121,1
94965,-2011.030000000001,0,110,1
88987,-1958.08,0,95,1
37949,-2321.590000000002,0,140,1
92603,-1282.7200000000005,0,91,1
37524,-1461.39,0,124,1
94333,-2966.1,0,107,1
37524,132.63,22,0,1
62782,-2318.9900000000034,0,189,1
81493,-2283.28,0,224,1
53100,-1735.9100000000003,0,117,1
56599,-1277.9200000000003,0,112,1
68018,-2617.83,0,119,1
16523,-2237.2,0,75,1
57137,-1931.2500000000016,0,170,1
99814,-2345.5000000000005,0,160,1
8473,-2275.4,0,172,1
73456,-1583.5100000000002,0,98,1
59889,-1866.51,0,111,1
34128,-1724.3300000000008,0,148,1
32807,-3658.250000000001,0,127,1
73971,74.1,14,0,1
48349,-1766.930000000001,0,119,1
96923,-2117.860000000001,0,188,1
90768,-2195.7200000000003,0,119,1
2173,67.0,12,0,1
28521,-1806.4600000000005,0,164,1
28521,79.6,17,0,1
16275,-1978.410000000002,0,159,1
45140,-2511.4,0,89,1
91741,-1617.3700000000008,0,168,1
37305,-1671.5000000000002,0,94,1
41518,-1512.150000000001,0,111,1
34461,116.5,20,0,1
54869,-2005.31,0,107,1
88385,-1871.13,0,137,1
33710,-2563.7500000000023,0,211,1
83748,111.5,19,0,1
32382,-2085.810000000002,0,211,1
70026,-2072.76,0,108,1
41792,-3115.8099999999995,0,71,1
83765,-2596.360000000002,0,195,1
49267,-2320.530000000001,0,132,1
27826,-2205.07,0,114,1
27941,-1716.0500000000004,0,78,1
54487,-5598.9400000000005,0,202,1
79947,-1325.42,0,83,1
1053,-1935.12,0,115,1
49267,81.0,13,0,1
47819,-2046.3000000000004,0,120,1
97886,-2742.220000000002,0,159,1
11786,-1293.7200000000005,0,105,1
85508,-1542.1300000000008,0,122,1
20251,-2537.870000000001,0,165,1
91124,-1151.2099999999998,0,100,1
8454,59.55,12,0,1
73562,-1608.2200000000007,0,113,1
58108,-1891.2400000000005,0,118,1
15148,-1951.3600000000008,0,169,1
65023,-1919.5800000000008,0,111,1
97515,74.45,14,0,1
6010,-2038.620000000001,0,137,1
17181,-2322.49,0,101,1
25046,-2497.3299999999995,0,170,1
91508,-1678.7,0,128,1
89984,-2114.110000000002,0,180,1
72576,-2532.34,0,101,1
10479,-2131.4200000000005,0,100,1
61819,-2068.9600000000014,0,165,1
8059,-2338.4100000000003,0,145,1
43198,-2635.8100000000004,0,219,1
34136,-2198.160000000001,0,165,1
28559,-2892.3300000000017,0,177,1
63430,-3093.48,0,176,1
36073,-1609.1900000000007,0,92,1
18116,-3116.6200000000003,0,91,1
88124,-2664.380000000001,0,168,1
25781,-2606.74,0,150,1
7025,-2334.930000000001,0,123,1
82327,88.36,13,0,1
39927,-2195.8100000000004,0,106,1
1460,-1766.620000000002,0,174,1
39595,-2123.810000000001,0,120,1
73880,-2195.3400000000006,0,109,1
15711,-2883.760000000001,0,178,1
54217,-1587.59,0,126,1
72647,-2097.960000000001,0,202,1
18399,-2386.1600000000003,0,129,1
19608,-2061.0600000000004,0,135,1
32767,-2137.3600000000024,0,160,1
35177,-1771.3000000000009,0,133,1
46799,-2232.2600000000016,0,193,1
94925,-1749.3300000000004,0,115,1
37820,-2327.280000000001,0,168,1
32767,85.0,16,0,1
3800,-1798.65,0,92,1
84934,-1812.46,0,68,1
10314,-2370.9500000000003,0,99,1
51855,176.95,34,0,1
73146,-1570.4900000000002,0,63,1
36285,93.55,19,0,1
36285,-2669.1200000000017,0,179,1
23019,-2085.680000000001,0,170,1
75093,-1872.190000000001,0,137,1
86926,-2946.36,0,119,1
43875,-2590.6300000000024,0,177,1
98761,-1907.9300000000012,0,176,1
3857,174.5,28,0,1
43747,-3767.39,0,163,1
77452,-3112.630000000001,0,164,1
32838,-1360.6400000000003,0,78,1
39736,-2054.23,0,149,1
33483,-2072.630000000001,0,98,1
22749,-2120.1500000000005,0,153,1
34678,-1862.6100000000008,0,141,1
61165,-2687.4999999999995,0,100,1
96673,-1756.2400000000007,0,84,1
21555,-1752.5300000000004,0,141,1
42282,94.0,15,0,1
74130,-3377.46,0,197,1
67244,-2922.4800000000005,0,181,1
71546,-2089.700000000001,0,100,1
35419,-1544.35,0,91,1
100385,-1998.5,0,80,1
96838,-1192.0300000000002,0,97,1
8328,-1566.2600000000002,0,111,1
90650,-1839.900000000001,0,135,1
92174,-2906.520000000001,0,186,1
72700,-1789.350000000001,0,89,1
57893,-1487.9400000000005,0,98,1
7224,-2397.480000000001,0,122,1
8144,-1840.58,0,133,1
27794,-1457.3799999999997,0,97,1
21583,-1698.7300000000014,0,171,1
73585,115.0,18,0,1
39452,-1880.2200000000012,0,181,1
7475,-1718.6500000000012,0,155,1
33270,-1823.1700000000003,0,132,1
33270,61.0,11,0,1
25654,-2218.970000000001,0,131,1
50093,-2156.5000000000005,0,104,1
71760,-1914.8500000000013,0,212,1
24990,-1980.1600000000003,0,127,1
45685,-1871.9000000000003,0,189,1
100000,-2272.2100000000005,0,178,1
94840,-3288.1900000000005,0,87,1
24185,-1998.720000000001,0,131,1
94840,118.0,18,0,1
35386,-2881.92,0,108,1
9041,-2387.4600000000005,0,217,1
56174,-2147.0400000000022,0,210,1
79924,-1865.8700000000024,0,200,1
68137,-1980.47,0,68,1
79924,155.0,26,0,1
44497,-1444.01,0,147,1
80785,-2565.24,0,118,1
81861,-3416.63,0,105,1
1715,-2691.070000000001,0,101,1
25106,-2009.4300000000007,0,143,1
35403,-2835.7500000000023,0,172,1
72720,-2864.5300000000007,0,117,1
35403,87.95,17,0,1
26003,-2138.1600000000003,0,114,1
36523,-1603.8300000000004,0,82,1
2844,-3295.88,0,75,1
43858,-2003.93,0,118,1
90898,-2097.2700000000004,0,145,1
64639,-1532.0900000000006,0,121,1
14724,-1572.75,0,116,1
75857,-3663.46,0,134,1
73478,-3059.33,0,164,1
86782,-1924.2000000000012,0,141,1
15343,-1428.7200000000005,0,99,1
94829,-1858.1100000000015,0,201,1
30040,-1813.96,0,142,1
66428,-1645.4200000000014,0,142,1
93241,-3041.320000000001,0,144,1
59864,-2669.4300000000007,0,97,1
27300,-1674.0700000000006,0,119,1
93458,-2019.1600000000003,0,161,1
27300,141.9,26,0,1
95109,-1161.79,0,81,1
3145,-2066.7700000000004,0,83,1
64722,109.95,19,0,1
64722,-1490.8500000000022,0,152,1
64781,-1924.06,0,124,1
6653,-2114.35,0,156,1
66455,-2094.7900000000013,0,181,1
79141,-1339.9200000000003,0,96,1
6935,-2758.05,0,129,1
24966,-3380.0699999999997,0,88,1
46538,-2133.0800000000004,0,73,1
24398,-1502.7900000000004,0,83,1
74388,-2183.7600000000007,0,92,1
13069,-3301.4300000000017,0,262,1
74388,133.73,17,0,1
64251,-2157.5800000000027,0,157,1
44005,-2288.5599999999995,0,83,1
32692,-2508.1100000000006,0,120,1
7301,-1922.9500000000016,0,187,1
87018,-2606.67,0,174,1
7301,119.43,15,0,1
19429,-2072.760000000001,0,217,1
56542,-2050.760000000001,0,197,1
62598,-1566.0500000000002,0,114,1
33612,-2064.0400000000004,0,84,1
80540,-1628.83,0,97,1
6186,-1558.6500000000003,0,119,1
73545,-1146.32,0,89,1
80540,397.63,44,0,1
12501,-2369.610000000002,0,168,1
94025,-2369.629999999999,0,173,1
93871,-2370.770000000003,0,196,1
53145,-3866.0,0,102,1
87845,44.85,10,0,1
93782,-4927.669999999999,0,94,1
12443,-1376.0400000000004,0,101,1
63665,-2487.4999999999995,0,116,1
73960,-1843.9700000000007,0,127,1
83397,82.5,16,0,1
62580,-2255.2000000000016,0,186,1
75608,-2144.5700000000006,0,142,1
40444,-1786.3400000000004,0,92,1
20191,-1678.8000000000004,0,93,1
44435,-1849.7300000000007,0,175,1
31681,-1353.5100000000004,0,109,1
39817,-2237.24,0,89,1
31681,199.74,29,0,1
85921,-2407.0600000000013,0,193,1
19927,-1120.59,0,70,1
71924,94.82,14,0,1
28735,-3296.579999999999,0,111,1
36740,91.7,16,0,1
50867,219.7,37,0,1
85391,-2167.4100000000003,0,119,1
50867,-2337.4100000000003,0,118,1
31522,-1737.12,0,86,1
87867,-1770.5000000000002,0,128,1
33051,-1818.1200000000003,0,116,1
55634,-2316.0800000000004,0,123,1
58676,-2477.5999999999985,0,145,1
4107,-1870.3600000000004,0,126,1
47374,-1820.1500000000003,0,137,1
5462,-2149.2500000000005,0,140,1
23970,-2023.3500000000013,0,185,1
55657,-2132.59,0,107,1
55657,174.0,27,0,1
100537,-2190.7200000000025,0,195,1
76924,-1775.5600000000013,0,159,1
70302,-1943.1700000000003,0,111,1
63610,-1774.2900000000004,0,93,1
70302,141.95,25,0,1
59429,-816.61,0,67,1
54859,-1725.0500000000006,0,113,1
47003,-1640.0100000000004,0,85,1
29198,-2360.6400000000003,0,163,1
79863,-2453.110000000002,0,210,1
79132,-2241.9500000000003,0,114,1
79863,59.0,12,0,1
37383,-1567.41,0,95,1
12649,-2324.010000000002,0,180,1
76584,-1629.03,0,105,1
34114,-1164.2800000000002,0,105,1
28756,145.45,24,0,1
85170,-3358.2299999999987,0,107,1
25050,207.92,27,0,1
13100,-2980.910000000001,0,169,1
67584,-2269.3300000000017,0,226,1
25696,-1919.4700000000007,0,168,1
40172,118.0,24,0,1
14426,-2035.0900000000008,0,149,1
61158,-1978.21,0,97,1
66290,-2147.640000000001,0,113,1
25050,-2545.9200000000005,0,93,1
39354,-1716.1400000000003,0,121,1
90435,-2848.6299999999987,0,88,1
27798,126.2,20,0,1
7396,-1945.5500000000009,0,111,1
85532,-1538.8600000000015,0,162,1
4905,-4942.159999999999,0,126,1
41873,157.15,27,0,1
71812,-2266.590000000001,0,164,1
10581,-2085.450000000002,0,186,1
41873,-2199.650000000001,0,191,1
19183,-1686.9900000000005,0,115,1
46707,-1797.460000000001,0,141,1
46707,133.55,23,0,1
48119,-1870.39,0,92,1
65917,-2240.59,0,150,1
19413,-1504.98,0,76,1
23448,-1761.62,0,110,1
23718,-2341.920000000003,0,237,1
50085,-1816.9500000000005,0,137,1
23718,134.70000000000002,27,0,1
94090,-1989.3700000000028,0,179,1
83100,-1400.5000000000002,0,146,1
36802,-1623.8900000000012,0,181,1
30625,-1146.2800000000004,0,96,1
53000,-2270.04,0,164,1
95011,-2155.1400000000003,0,138,1
38982,-3089.6400000000003,0,142,1
33082,-2025.7000000000007,0,138,1
18114,-2070.9100000000003,0,129,1
81375,-2888.370000000001,0,111,1
94598,-2855.4700000000007,0,134,1
4526,-3065.6900000000014,0,198,1
39906,-1875.7800000000009,0,128,1
47358,-1897.0700000000004,0,115,1
73709,117.99,13,0,1
52150,-2370.300000000003,0,172,1
24842,-1601.8300000000013,0,172,1
23369,-1688.9500000000023,0,204,1
57781,225.25,31,0,1
28750,-2840.480000000002,0,184,1
25415,-2260.09,0,158,1
24714,-3224.2700000000023,0,186,1
49808,-2642.620000000001,0,95,1
43734,161.60000000000002,28,0,1
47509,-1619.19,0,100,1
66314,-2033.51,0,119,1
16739,-1875.230000000001,0,157,1
22916,-1959.76,0,101,1
35746,-1638.4000000000003,0,110,1
98219,-2114.600000000001,0,106,1
8253,-1378.5400000000002,0,100,1
70318,-1553.040000000001,0,171,1
18168,-1603.4400000000005,0,97,1
87617,-1972.4800000000012,0,179,1
19949,-3626.2,0,146,1
73744,-2443.24,0,150,1
85045,-1673.68,0,125,1
21496,-3606.78,0,179,1
91253,-1912.8200000000004,0,112,1
5706,-2697.7900000000013,0,122,1
70088,-1907.2800000000004,0,105,1
